Wavenumber,Diamond_abs,A_defect_abs,B_defect_abs,C_defect_abs
2839.55,0.982483,0.0,0.0,0.0
2840.75,0.977569,0.0,0.0,0.0
2841.96,0.97516,0.0,0.0,0.0
2843.16,0.978071,0.0,0.0,0.0
2844.37,0.984078,0.0,0.0,0.0
2845.57,0.987932,0.0,0.0,0.0
2846.78,0.989918,0.0,0.0,0.0
2847.98,0.987787,0.0,0.0,0.0
2849.19,0.989269,0.0,0.0,0.0
2850.39,0.989679,0.0,0.0,0.0
2851.6,0.983596,0.0,0.0,0.0
2852.8,0.977024,0.0,0.0,0.0
2854.01,0.972265,0.0,0.0,0.0
2855.22,0.963156,0.0,0.0,0.0
2856.42,0.957774,0.0,0.0,0.0
2857.63,0.955511,0.0,0.0,0.0
2858.83,0.958085,0.0,0.0,0.0
2860.04,0.955541,0.0,0.0,0.0
2861.24,0.949951,0.0,0.0,0.0
2862.45,0.948005,0.0,0.0,0.0
2863.65,0.949779,0.0,0.0,0.0
2864.86,0.949707,0.0,0.0,0.0
2866.06,0.94554,0.0,0.0,0.0
2867.27,0.934402,0.0,0.0,0.0
2868.47,0.931218,0.0,0.0,0.0
2869.68,0.937014,0.0,0.0,0.0
2870.89,0.940665,0.0,0.0,0.0
2872.09,0.938458,0.0,0.0,0.0
2873.3,0.934221,0.0,0.0,0.0
2874.5,0.928039,0.0,0.0,0.0
2875.71,0.924124,0.0,0.0,0.0
2876.91,0.927207,0.0,0.0,0.0
2878.12,0.929884,0.0,0.0,0.0
2879.32,0.932314,0.0,0.0,0.0
2880.53,0.927451,0.0,0.0,0.0
2881.73,0.928027,0.0,0.0,0.0
2882.94,0.932446,0.0,0.0,0.0
2884.14,0.932345,0.0,0.0,0.0
2885.35,0.93249,0.0,0.0,0.0
2886.55,0.928388,0.0,0.0,0.0
2887.76,0.925549,0.0,0.0,0.0
2888.97,0.925061,0.0,0.0,0.0
2890.17,0.92883,0.0,0.0,0.0
2891.38,0.927166,0.0,0.0,0.0
2892.58,0.931477,0.0,0.0,0.0
2893.79,0.928536,0.0,0.0,0.0
2894.99,0.923112,0.0,0.0,0.0
2896.2,0.922928,0.0,0.0,0.0
2897.4,0.920593,0.0,0.0,0.0
2898.61,0.925897,0.0,0.0,0.0
2899.81,0.922439,0.0,0.0,0.0
2901.02,0.921628,0.0,0.0,0.0
2902.22,0.924449,0.0,0.0,0.0
2903.43,0.924602,0.0,0.0,0.0
2904.63,0.922326,0.0,0.0,0.0
2905.84,0.92249,0.0,0.0,0.0
2907.05,0.931635,0.0,0.0,0.0
2908.25,0.933894,0.0,0.0,0.0
2909.46,0.940442,0.0,0.0,0.0
2910.66,0.945268,0.0,0.0,0.0
2911.87,0.940098,0.0,0.0,0.0
2913.07,0.944088,0.0,0.0,0.0
2914.28,0.95691,0.0,0.0,0.0
2915.48,0.961774,0.0,0.0,0.0
2916.69,0.965703,0.0,0.0,0.0
2917.89,0.968263,0.0,0.0,0.0
2919.1,0.972528,0.0,0.0,0.0
2920.3,0.975466,0.0,0.0,0.0
2921.51,0.967336,0.0,0.0,0.0
2922.72,0.95886,0.0,0.0,0.0
2923.92,0.958019,0.0,0.0,0.0
2925.12,0.956066,0.0,0.0,0.0
2926.33,0.950803,0.0,0.0,0.0
2927.54,0.949211,0.0,0.0,0.0
2928.74,0.947741,0.0,0.0,0.0
2929.95,0.943387,0.0,0.0,0.0
2931.15,0.940559,0.0,0.0,0.0
2932.36,0.939536,0.0,0.0,0.0
2933.56,0.941624,0.0,0.0,0.0
2934.77,0.93899,0.0,0.0,0.0
2935.97,0.944017,0.0,0.0,0.0
2937.18,0.941456,0.0,0.0,0.0
2938.38,0.933502,0.0,0.0,0.0
2939.59,0.937344,0.0,0.0,0.0
2940.8,0.934314,0.0,0.0,0.0
2942.0,0.934718,0.0,0.0,0.0
2943.2,0.932604,0.0,0.0,0.0
2944.41,0.936293,0.0,0.0,0.0
2945.62,0.932066,0.0,0.0,0.0
2946.82,0.926346,0.0,0.0,0.0
2948.03,0.927044,0.0,0.0,0.0
2949.23,0.927803,0.0,0.0,0.0
2950.44,0.923642,0.0,0.0,0.0
2951.64,0.917552,0.0,0.0,0.0
2952.85,0.926394,0.0,0.0,0.0
2954.05,0.928438,0.0,0.0,0.0
2955.26,0.930682,0.0,0.0,0.0
2956.46,0.928866,0.0,0.0,0.0
2957.67,0.93464,0.0,0.0,0.0
2958.88,0.939915,0.0,0.0,0.0
2960.08,0.938484,0.0,0.0,0.0
2961.28,0.942402,0.0,0.0,0.0
2962.49,0.94533,0.0,0.0,0.0
2963.7,0.945748,0.0,0.0,0.0
2964.9,0.949195,0.0,0.0,0.0
2966.11,0.949965,0.0,0.0,0.0
2967.31,0.949305,0.0,0.0,0.0
2968.52,0.944725,0.0,0.0,0.0
2969.72,0.935384,0.0,0.0,0.0
2970.93,0.940286,0.0,0.0,0.0
2972.13,0.94642,0.0,0.0,0.0
2973.34,0.93664,0.0,0.0,0.0
2974.54,0.934992,0.0,0.0,0.0
2975.75,0.933748,0.0,0.0,0.0
2976.95,0.931377,0.0,0.0,0.0
2978.16,0.936087,0.0,0.0,0.0
2979.36,0.939722,0.0,0.0,0.0
2980.57,0.944564,0.0,0.0,0.0
2981.78,0.949161,0.0,0.0,0.0
2982.98,0.948611,0.0,0.0,0.0
2984.19,0.947815,0.0,0.0,0.0
2985.39,0.937376,0.0,0.0,0.0
2986.6,0.941717,0.0,0.0,0.0
2987.8,0.941729,0.0,0.0,0.0
2989.01,0.937046,0.0,0.0,0.0
2990.21,0.93363,0.0,0.0,0.0
2991.42,0.943862,0.0,0.0,0.0
2992.62,0.945083,0.0,0.0,0.0
2993.83,0.943669,0.0,0.0,0.0
2995.03,0.939039,0.0,0.0,0.0
2996.24,0.9381,0.0,0.0,0.0
2997.45,0.940238,0.0,0.0,0.0
2998.65,0.932576,0.0,0.0,0.0
2999.86,0.928003,0.0,0.0,0.0
3001.06,0.93783,0.0,0.0,0.0
3002.27,0.937599,0.0,0.0,0.0
3003.47,0.938956,0.0,0.0,0.0
3004.68,0.92657,0.0,0.0,0.0
3005.88,0.917088,0.0,0.0,0.0
3007.09,0.921955,0.0,0.0,0.0
3008.29,0.927874,0.0,0.0,0.0
3009.5,0.924115,0.0,0.0,0.0
3010.7,0.922749,0.0,0.0,0.0
3011.91,0.92352,0.0,0.0,0.0
3013.11,0.909983,0.0,0.0,0.0
3014.32,0.913274,0.0,0.0,0.0
3015.53,0.909093,0.0,0.0,0.0
3016.73,0.908968,0.0,0.0,0.0
3017.94,0.911266,0.0,0.0,0.0
3019.14,0.914878,0.0,0.0,0.0
3020.35,0.902765,0.0,0.0,0.0
3021.55,0.891025,0.0,0.0,0.0
3022.76,0.898909,0.0,0.0,0.0
3023.96,0.904378,0.0,0.0,0.0
3025.17,0.898482,0.0,0.0,0.0
3026.37,0.883958,0.0,0.0,0.0
3027.58,0.880569,0.0,0.0,0.0
3028.78,0.887716,0.0,0.0,0.0
3029.99,0.900884,0.0,0.0,0.0
3031.2,0.90268,0.0,0.0,0.0
3032.4,0.896103,0.0,0.0,0.0
3033.61,0.888555,0.0,0.0,0.0
3034.81,0.882923,0.0,0.0,0.0
3036.02,0.883435,0.0,0.0,0.0
3037.22,0.877018,0.0,0.0,0.0
3038.43,0.874367,0.0,0.0,0.0
3039.63,0.883255,0.0,0.0,0.0
3040.84,0.888223,0.0,0.0,0.0
3042.04,0.891892,0.0,0.0,0.0
3043.25,0.885359,0.0,0.0,0.0
3044.45,0.871258,0.0,0.0,0.0
3045.66,0.876402,0.0,0.0,0.0
3046.86,0.876631,0.0,0.0,0.0
3048.07,0.875737,0.0,0.0,0.0
3049.28,0.868161,0.0,0.0,0.0
3050.48,0.8679,0.0,0.0,0.0
3051.69,0.866569,0.0,0.0,0.0
3052.89,0.865462,0.0,0.0,0.0
3054.1,0.867862,0.0,0.0,0.0
3055.3,0.87296,0.0,0.0,0.0
3056.51,0.86483,0.0,0.0,0.0
3057.71,0.863364,0.0,0.0,0.0
3058.92,0.869669,0.0,0.0,0.0
3060.12,0.867605,0.0,0.0,0.0
3061.33,0.867773,0.0,0.0,0.0
3062.53,0.862213,0.0,0.0,0.0
3063.74,0.860458,0.0,0.0,0.0
3064.95,0.860193,0.0,0.0,0.0
3066.15,0.869294,0.0,0.0,0.0
3067.36,0.867784,0.0,0.0,0.0
3068.56,0.869324,0.0,0.0,0.0
3069.77,0.862664,0.0,0.0,0.0
3070.97,0.861234,0.0,0.0,0.0
3072.18,0.86293,0.0,0.0,0.0
3073.38,0.862571,0.0,0.0,0.0
3074.59,0.861306,0.0,0.0,0.0
3075.79,0.870327,0.0,0.0,0.0
3077.0,0.874498,0.0,0.0,0.0
3078.2,0.873399,0.0,0.0,0.0
3079.41,0.873197,0.0,0.0,0.0
3080.61,0.865711,0.0,0.0,0.0
3081.82,0.864709,0.0,0.0,0.0
3083.03,0.865152,0.0,0.0,0.0
3084.23,0.863124,0.0,0.0,0.0
3085.44,0.861059,0.0,0.0,0.0
3086.64,0.855978,0.0,0.0,0.0
3087.85,0.862415,0.0,0.0,0.0
3089.05,0.862524,0.0,0.0,0.0
3090.26,0.865643,0.0,0.0,0.0
3091.46,0.858838,0.0,0.0,0.0
3092.67,0.860407,0.0,0.0,0.0
3093.87,0.857901,0.0,0.0,0.0
3095.08,0.859875,0.0,0.0,0.0
3096.28,0.858138,0.0,0.0,0.0
3097.49,0.860398,0.0,0.0,0.0
3098.7,0.862323,0.0,0.0,0.0
3099.9,0.865793,0.0,0.0,0.0
3101.11,0.863334,0.0,0.0,0.0
3102.31,0.859416,0.0,0.0,0.0
3103.52,0.85455,0.0,0.0,0.0
3104.72,0.858926,0.0,0.0,0.0
3105.93,0.85501,0.0,0.0,0.0
3107.13,0.855904,0.0,0.0,0.0
3108.34,0.861798,0.0,0.0,0.0
3109.54,0.858599,0.0,0.0,0.0
3110.75,0.854446,0.0,0.0,0.0
3111.95,0.855947,0.0,0.0,0.0
3113.16,0.844327,0.0,0.0,0.0
3114.36,0.851588,0.0,0.0,0.0
3115.57,0.859876,0.0,0.0,0.0
3116.78,0.862512,0.0,0.0,0.0
3117.98,0.861007,0.0,0.0,0.0
3119.18,0.856347,0.0,0.0,0.0
3120.39,0.866844,0.0,0.0,0.0
3121.6,0.861935,0.0,0.0,0.0
3122.8,0.854922,0.0,0.0,0.0
3124.01,0.857819,0.0,0.0,0.0
3125.21,0.866611,0.0,0.0,0.0
3126.42,0.860824,0.0,0.0,0.0
3127.62,0.859179,0.0,0.0,0.0
3128.83,0.865641,0.0,0.0,0.0
3130.03,0.861532,0.0,0.0,0.0
3131.24,0.863298,0.0,0.0,0.0
3132.44,0.869052,0.0,0.0,0.0
3133.65,0.862976,0.0,0.0,0.0
3134.86,0.859409,0.0,0.0,0.0
3136.06,0.859607,0.0,0.0,0.0
3137.26,0.86552,0.0,0.0,0.0
3138.47,0.868228,0.0,0.0,0.0
3139.68,0.872543,0.0,0.0,0.0
3140.88,0.867236,0.0,0.0,0.0
3142.09,0.866909,0.0,0.0,0.0
3143.29,0.870866,0.0,0.0,0.0
3144.5,0.87103,0.0,0.0,0.0
3145.7,0.872197,0.0,0.0,0.0
3146.91,0.869685,0.0,0.0,0.0
3148.11,0.875455,0.0,0.0,0.0
3149.32,0.869597,0.0,0.0,0.0
3150.52,0.872296,0.0,0.0,0.0
3151.73,0.886121,0.0,0.0,0.0
3152.93,0.885106,0.0,0.0,0.0
3154.14,0.875935,0.0,0.0,0.0
3155.35,0.874349,0.0,0.0,0.0
3156.55,0.871644,0.0,0.0,0.0
3157.76,0.865762,0.0,0.0,0.0
3158.96,0.873845,0.0,0.0,0.0
3160.17,0.881849,0.0,0.0,0.0
3161.37,0.886476,0.0,0.0,0.0
3162.58,0.885497,0.0,0.0,0.0
3163.78,0.88878,0.0,0.0,0.0
3164.99,0.889356,0.0,0.0,0.0
3166.19,0.888226,0.0,0.0,0.0
3167.4,0.885428,0.0,0.0,0.0
3168.6,0.886868,0.0,0.0,0.0
3169.81,0.897233,0.0,0.0,0.0
3171.01,0.901229,0.0,0.0,0.0
3172.22,0.895098,0.0,0.0,0.0
3173.43,0.892988,0.0,0.0,0.0
3174.63,0.895901,0.0,0.0,0.0
3175.84,0.891601,0.0,0.0,0.0
3177.04,0.900658,0.0,0.0,0.0
3178.25,0.895855,0.0,0.0,0.0
3179.45,0.891011,0.0,0.0,0.0
3180.66,0.897036,0.0,0.0,0.0
3181.86,0.892244,0.0,0.0,0.0
3183.07,0.894844,0.0,0.0,0.0
3184.27,0.898721,0.0,0.0,0.0
3185.48,0.895463,0.0,0.0,0.0
3186.68,0.899364,0.0,0.0,0.0
3187.89,0.902102,0.0,0.0,0.0
3189.09,0.895415,0.0,0.0,0.0
3190.3,0.891367,0.0,0.0,0.0
3191.51,0.892699,0.0,0.0,0.0
3192.71,0.899278,0.0,0.0,0.0
3193.92,0.901412,0.0,0.0,0.0
3195.12,0.897006,0.0,0.0,0.0
3196.33,0.900947,0.0,0.0,0.0
3197.53,0.904749,0.0,0.0,0.0
3198.74,0.891276,0.0,0.0,0.0
3199.94,0.890118,0.0,0.0,0.0
3201.15,0.887824,0.0,0.0,0.0
3202.35,0.892829,0.0,0.0,0.0
3203.56,0.89876,0.0,0.0,0.0
3204.76,0.891388,0.0,0.0,0.0
3205.97,0.890066,0.0,0.0,0.0
3207.18,0.891524,0.0,0.0,0.0
3208.38,0.892279,0.0,0.0,0.0
3209.59,0.889226,0.0,0.0,0.0
3210.79,0.884792,0.0,0.0,0.0
3212.0,0.89165,0.0,0.0,0.0
3213.2,0.893561,0.0,0.0,0.0
3214.41,0.888447,0.0,0.0,0.0
3215.61,0.888034,0.0,0.0,0.0
3216.82,0.890077,0.0,0.0,0.0
3218.02,0.895766,0.0,0.0,0.0
3219.23,0.88365,0.0,0.0,0.0
3220.43,0.872797,0.0,0.0,0.0
3221.64,0.873669,0.0,0.0,0.0
3222.84,0.878025,0.0,0.0,0.0
3224.05,0.876835,0.0,0.0,0.0
3225.26,0.873402,0.0,0.0,0.0
3226.46,0.879543,0.0,0.0,0.0
3227.67,0.873709,0.0,0.0,0.0
3228.87,0.862594,0.0,0.0,0.0
3230.08,0.855022,0.0,0.0,0.0
3231.28,0.861259,0.0,0.0,0.0
3232.49,0.876069,0.0,0.0,0.0
3233.69,0.876183,0.0,0.0,0.0
3234.9,0.863794,0.0,0.0,0.0
3236.1,0.865041,0.0,0.0,0.0
3237.31,0.860623,0.0,0.0,0.0
3238.51,0.854504,0.0,0.0,0.0
3239.72,0.853235,0.0,0.0,0.0
3240.93,0.845262,0.0,0.0,0.0
3242.13,0.849387,0.0,0.0,0.0
3243.34,0.851036,0.0,0.0,0.0
3244.54,0.840261,0.0,0.0,0.0
3245.75,0.827488,0.0,0.0,0.0
3246.95,0.825059,0.0,0.0,0.0
3248.16,0.826372,0.0,0.0,0.0
3249.36,0.828476,0.0,0.0,0.0
3250.57,0.830717,0.0,0.0,0.0
3251.77,0.832669,0.0,0.0,0.0
3252.98,0.826751,0.0,0.0,0.0
3254.18,0.826359,0.0,0.0,0.0
3255.39,0.828593,0.0,0.0,0.0
3256.59,0.829224,0.0,0.0,0.0
3257.8,0.818463,0.0,0.0,0.0
3259.01,0.810626,0.0,0.0,0.0
3260.21,0.810106,0.0,0.0,0.0
3261.42,0.808491,0.0,0.0,0.0
3262.62,0.805646,0.0,0.0,0.0
3263.83,0.799502,0.0,0.0,0.0
3265.03,0.796727,0.0,0.0,0.0
3266.24,0.797966,0.0,0.0,0.0
3267.44,0.793996,0.0,0.0,0.0
3268.65,0.793747,0.0,0.0,0.0
3269.85,0.800935,0.0,0.0,0.0
3271.06,0.798364,0.0,0.0,0.0
3272.26,0.78934,0.0,0.0,0.0
3273.47,0.782166,0.0,0.0,0.0
3274.68,0.778538,0.0,0.0,0.0
3275.88,0.777899,0.0,0.0,0.0
3277.09,0.761951,0.0,0.0,0.0
3278.29,0.757893,0.0,0.0,0.0
3279.5,0.75998,0.0,0.0,0.0
3280.7,0.762985,0.0,0.0,0.0
3281.91,0.76151,0.0,0.0,0.0
3283.11,0.750417,0.0,0.0,0.0
3284.32,0.747952,0.0,0.0,0.0
3285.52,0.741361,0.0,0.0,0.0
3286.73,0.734983,0.0,0.0,0.0
3287.93,0.741478,0.0,0.0,0.0
3289.14,0.740103,0.0,0.0,0.0
3290.34,0.731941,0.0,0.0,0.0
3291.55,0.729638,0.0,0.0,0.0
3292.76,0.730846,0.0,0.0,0.0
3293.96,0.730942,0.0,0.0,0.0
3295.16,0.7336,0.0,0.0,0.0
3296.37,0.730018,0.0,0.0,0.0
3297.58,0.717687,0.0,0.0,0.0
3298.78,0.706585,0.0,0.0,0.0
3299.99,0.709225,0.0,0.0,0.0
3301.19,0.714992,0.0,0.0,0.0
3302.4,0.719356,0.0,0.0,0.0
3303.6,0.720688,0.0,0.0,0.0
3304.81,0.730357,0.0,0.0,0.0
3306.01,0.73291,0.0,0.0,0.0
3307.22,0.725334,0.0,0.0,0.0
3308.42,0.716296,0.0,0.0,0.0
3309.63,0.705424,0.0,0.0,0.0
3310.84,0.700204,0.0,0.0,0.0
3312.04,0.703054,0.0,0.0,0.0
3313.24,0.700832,0.0,0.0,0.0
3314.45,0.698617,0.0,0.0,0.0
3315.66,0.694194,0.0,0.0,0.0
3316.86,0.695006,0.0,0.0,0.0
3318.07,0.694149,0.0,0.0,0.0
3319.27,0.68827,0.0,0.0,0.0
3320.48,0.68246,0.0,0.0,0.0
3321.68,0.685367,0.0,0.0,0.0
3322.89,0.683815,0.0,0.0,0.0
3324.09,0.68864,0.0,0.0,0.0
3325.3,0.691814,0.0,0.0,0.0
3326.5,0.695383,0.0,0.0,0.0
3327.71,0.684819,0.0,0.0,0.0
3328.91,0.676744,0.0,0.0,0.0
3330.12,0.691171,0.0,0.0,0.0
3331.33,0.690316,0.0,0.0,0.0
3332.53,0.674041,0.0,0.0,0.0
3333.74,0.681546,0.0,0.0,0.0
3334.94,0.684486,0.0,0.0,0.0
3336.15,0.691715,0.0,0.0,0.0
3337.35,0.690932,0.0,0.0,0.0
3338.56,0.691095,0.0,0.0,0.0
3339.76,0.67949,0.0,0.0,0.0
3340.97,0.676131,0.0,0.0,0.0
3342.17,0.680217,0.0,0.0,0.0
3343.38,0.679616,0.0,0.0,0.0
3344.58,0.683994,0.0,0.0,0.0
3345.79,0.685067,0.0,0.0,0.0
3346.99,0.675066,0.0,0.0,0.0
3348.2,0.673137,0.0,0.0,0.0
3349.41,0.687499,0.0,0.0,0.0
3350.61,0.688139,0.0,0.0,0.0
3351.82,0.685349,0.0,0.0,0.0
3353.02,0.692888,0.0,0.0,0.0
3354.23,0.685441,0.0,0.0,0.0
3355.43,0.669836,0.0,0.0,0.0
3356.64,0.674922,0.0,0.0,0.0
3357.84,0.686173,0.0,0.0,0.0
3359.05,0.689309,0.0,0.0,0.0
3360.25,0.687647,0.0,0.0,0.0
3361.46,0.684648,0.0,0.0,0.0
3362.66,0.684607,0.0,0.0,0.0
3363.87,0.693354,0.0,0.0,0.0
3365.07,0.69685,0.0,0.0,0.0
3366.28,0.694177,0.0,0.0,0.0
3367.49,0.697138,0.0,0.0,0.0
3368.69,0.706277,0.0,0.0,0.0
3369.9,0.705829,0.0,0.0,0.0
3371.1,0.699241,0.0,0.0,0.0
3372.31,0.704861,0.0,0.0,0.0
3373.51,0.704596,0.0,0.0,0.0
3374.72,0.710337,0.0,0.0,0.0
3375.92,0.708829,0.0,0.0,0.0
3377.13,0.706177,0.0,0.0,0.0
3378.33,0.706923,0.0,0.0,0.0
3379.54,0.714201,0.0,0.0,0.0
3380.74,0.71286,0.0,0.0,0.0
3381.95,0.715897,0.0,0.0,0.0
3383.16,0.721616,0.0,0.0,0.0
3384.36,0.720049,0.0,0.0,0.0
3385.57,0.716655,0.0,0.0,0.0
3386.77,0.717734,0.0,0.0,0.0
3387.98,0.722927,0.0,0.0,0.0
3389.18,0.725447,0.0,0.0,0.0
3390.39,0.739093,0.0,0.0,0.0
3391.59,0.754896,0.0,0.0,0.0
3392.8,0.740593,0.0,0.0,0.0
3394.0,0.728801,0.0,0.0,0.0
3395.21,0.738398,0.0,0.0,0.0
3396.41,0.756513,0.0,0.0,0.0
3397.62,0.750751,0.0,0.0,0.0
3398.82,0.756628,0.0,0.0,0.0
3400.03,0.769616,0.0,0.0,0.0
3401.24,0.768094,0.0,0.0,0.0
3402.44,0.766051,0.0,0.0,0.0
3403.65,0.765363,0.0,0.0,0.0
3404.85,0.77502,0.0,0.0,0.0
3406.06,0.772254,0.0,0.0,0.0
3407.26,0.77617,0.0,0.0,0.0
3408.47,0.79031,0.0,0.0,0.0
3409.67,0.790573,0.0,0.0,0.0
3410.88,0.78896,0.0,0.0,0.0
3412.08,0.797965,0.0,0.0,0.0
3413.29,0.801204,0.0,0.0,0.0
3414.49,0.805106,0.0,0.0,0.0
3415.7,0.803052,0.0,0.0,0.0
3416.91,0.802734,0.0,0.0,0.0
3418.11,0.801902,0.0,0.0,0.0
3419.32,0.80797,0.0,0.0,0.0
3420.52,0.811517,0.0,0.0,0.0
3421.73,0.813619,0.0,0.0,0.0
3422.93,0.813645,0.0,0.0,0.0
3424.14,0.820086,0.0,0.0,0.0
3425.34,0.831824,0.0,0.0,0.0
3426.55,0.834412,0.0,0.0,0.0
3427.75,0.838278,0.0,0.0,0.0
3428.96,0.838347,0.0,0.0,0.0
3430.16,0.850985,0.0,0.0,0.0
3431.37,0.856919,0.0,0.0,0.0
3432.57,0.863753,0.0,0.0,0.0
3433.78,0.87501,0.0,0.0,0.0
3434.99,0.879221,0.0,0.0,0.0
3436.19,0.86835,0.0,0.0,0.0
3437.4,0.865761,0.0,0.0,0.0
3438.6,0.871388,0.0,0.0,0.0
3439.81,0.871294,0.0,0.0,0.0
3441.01,0.882084,0.0,0.0,0.0
3442.22,0.884717,0.0,0.0,0.0
3443.42,0.876303,0.0,0.0,0.0
3444.63,0.892878,0.0,0.0,0.0
3445.83,0.91826,0.0,0.0,0.0
3447.04,0.903909,0.0,0.0,0.0
3448.24,0.884925,0.0,0.0,0.0
3449.45,0.90868,0.0,0.0,0.0
3450.66,0.913296,0.0,0.0,0.0
3451.86,0.915373,0.0,0.0,0.0
3453.07,0.919114,0.0,0.0,0.0
3454.27,0.928986,0.0,0.0,0.0
3455.48,0.94423,0.0,0.0,0.0
3456.68,0.938945,0.0,0.0,0.0
3457.89,0.931634,0.0,0.0,0.0
3459.09,0.942185,0.0,0.0,0.0
3460.3,0.951141,0.0,0.0,0.0
3461.5,0.946201,0.0,0.0,0.0
3462.71,0.94815,0.0,0.0,0.0
3463.91,0.951758,0.0,0.0,0.0
3465.12,0.95222,0.0,0.0,0.0
3466.32,0.970435,0.0,0.0,0.0
3467.53,0.974725,0.0,0.0,0.0
3468.74,0.980444,0.0,0.0,0.0
3469.94,0.980911,0.0,0.0,0.0
3471.14,0.97853,0.0,0.0,0.0
3472.35,0.98119,0.0,0.0,0.0
3473.56,0.977372,0.0,0.0,0.0
3474.76,0.982259,0.0,0.0,0.0
3475.97,0.98372,0.0,0.0,0.0
3477.17,0.991522,0.0,0.0,0.0
3478.38,0.994834,0.0,0.0,0.0
3479.58,1.00694,0.0,0.0,0.0
3480.79,1.00814,0.0,0.0,0.0
3481.99,1.00714,0.0,0.0,0.0
3483.2,1.00546,0.0,0.0,0.0
3484.4,1.02198,0.0,0.0,0.0
3485.61,1.01719,0.0,0.0,0.0
3486.82,1.02225,0.0,0.0,0.0
3488.02,1.01364,0.0,0.0,0.0
3489.23,1.00744,0.0,0.0,0.0
3490.43,1.0221,0.0,0.0,0.0
3491.64,1.01167,0.0,0.0,0.0
3492.84,1.01985,0.0,0.0,0.0
3494.05,1.02783,0.0,0.0,0.0
3495.25,1.02707,0.0,0.0,0.0
3496.46,1.02726,0.0,0.0,0.0
3497.66,1.02431,0.0,0.0,0.0
3498.87,1.03406,0.0,0.0,0.0
3500.07,1.02924,0.0,0.0,0.0
3501.28,1.04611,0.0,0.0,0.0
3502.48,1.0688,0.0,0.0,0.0
3503.69,1.03561,0.0,0.0,0.0
3504.89,1.03737,0.0,0.0,0.0
3506.1,1.04215,0.0,0.0,0.0
3507.31,1.05554,0.0,0.0,0.0
3508.51,1.08805,0.0,0.0,0.0
3509.72,1.0553,0.0,0.0,0.0
3510.92,1.05284,0.0,0.0,0.0
3512.13,1.06006,0.0,0.0,0.0
3513.33,1.06584,0.0,0.0,0.0
3514.54,1.06657,0.0,0.0,0.0
3515.74,1.05913,0.0,0.0,0.0
3516.95,1.06801,0.0,0.0,0.0
3518.15,1.07866,0.0,0.0,0.0
3519.36,1.07253,0.0,0.0,0.0
3520.56,1.06549,0.0,0.0,0.0
3521.77,1.09507,0.0,0.0,0.0
3522.97,1.08956,0.0,0.0,0.0
3524.18,1.07401,0.0,0.0,0.0
3525.39,1.09702,0.0,0.0,0.0
3526.59,1.10677,0.0,0.0,0.0
3527.8,1.10231,0.0,0.0,0.0
3529.0,1.09552,0.0,0.0,0.0
3530.21,1.09822,0.0,0.0,0.0
3531.41,1.10434,0.0,0.0,0.0
3532.62,1.10977,0.0,0.0,0.0
3533.82,1.11529,0.0,0.0,0.0
3535.03,1.13614,0.0,0.0,0.0
3536.23,1.12349,0.0,0.0,0.0
3537.44,1.10085,0.0,0.0,0.0
3538.64,1.12716,0.0,0.0,0.0
3539.85,1.12815,0.0,0.0,0.0
3541.05,1.12877,0.0,0.0,0.0
3542.26,1.14949,0.0,0.0,0.0
3543.47,1.15314,0.0,0.0,0.0
3544.67,1.16569,0.0,0.0,0.0
3545.88,1.1607,0.0,0.0,0.0
3547.08,1.15194,0.0,0.0,0.0
3548.29,1.13976,0.0,0.0,0.0
3549.49,1.16558,0.0,0.0,0.0
3550.7,1.19607,0.0,0.0,0.0
3551.9,1.18909,0.0,0.0,0.0
3553.11,1.16351,0.0,0.0,0.0
3554.31,1.17306,0.0,0.0,0.0
3555.52,1.18159,0.0,0.0,0.0
3556.72,1.17646,0.0,0.0,0.0
3557.93,1.17766,0.0,0.0,0.0
3559.14,1.21456,0.0,0.0,0.0
3560.34,1.19307,0.0,0.0,0.0
3561.55,1.20399,0.0,0.0,0.0
3562.75,1.22374,0.0,0.0,0.0
3563.96,1.21041,0.0,0.0,0.0
3565.16,1.29246,0.0,0.0,0.0
3566.37,1.26043,0.0,0.0,0.0
3567.57,1.24589,0.0,0.0,0.0
3568.78,1.13708,0.0,0.0,0.0
3569.98,1.22891,0.0,0.0,0.0
3571.19,1.23342,0.0,0.0,0.0
3572.39,1.25314,0.0,0.0,0.0
3573.6,1.26389,0.0,0.0,0.0
3574.8,1.25636,0.0,0.0,0.0
3576.01,1.27948,0.0,0.0,0.0
3577.22,1.26533,0.0,0.0,0.0
3578.42,1.26877,0.0,0.0,0.0
3579.63,1.27406,0.0,0.0,0.0
3580.83,1.26027,0.0,0.0,0.0
3582.04,1.29044,0.0,0.0,0.0
3583.24,1.29687,0.0,0.0,0.0
3584.45,1.29645,0.0,0.0,0.0
3585.65,1.41023,0.0,0.0,0.0
3586.86,1.30367,0.0,0.0,0.0
3588.06,1.34602,0.0,0.0,0.0
3589.27,1.1948,0.0,0.0,0.0
3590.47,1.28767,0.0,0.0,0.0
3591.68,1.32214,0.0,0.0,0.0
3592.89,1.31053,0.0,0.0,0.0
3594.09,1.30599,0.0,0.0,0.0
3595.3,1.32473,0.0,0.0,0.0
3596.5,1.29123,0.0,0.0,0.0
3597.71,1.34103,0.0,0.0,0.0
3598.91,1.31274,0.0,0.0,0.0
3600.12,1.34787,0.0,0.0,0.0
3601.32,1.30721,0.0,0.0,0.0
3602.53,1.31998,0.0,0.0,0.0
